event_id,run_id,environment,condition,objective_status,arm,control_index,control_row_id,control_step,control_message_index,control_token_index,control_generated_position,control_full_position,control_token_id,control_token,match_tier,scope,lexical_match,coverage_distance,phase_distance,reused_across_events,control_window_tokens,full_control_window,pre,post,delta,baseline,peak,peak_response,trough,trough_response,anchor,raw_pre,raw_post,raw_delta,raw_baseline,raw_peak,raw_peak_response,raw_trough,raw_trough_response,raw_anchor
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,4,18002,7,0,137,140,1730,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.06378600823045266,False,41,True,-0.3953910985566734,0.22478335140960803,0.6201744499662815,-0.38807270131993155,1.4602240347725826,1.848296736092514,-1.4981360281924365,-1.1100633268725049,-0.5231700804257481,-67.21435165405273,-46.99323356151581,20.221118092536926,-66.97573141618209,-6.711032390594482,60.2646990255876,-103.16993713378906,-36.19420571760698,-71.38065338134766
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,5,18013,7,0,148,151,1741,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.10905349794238683,False,41,True,0.5985066702831909,-0.32302672416168277,-0.9215333944448737,0.015684457692758225,0.9548651437658011,0.939180686073043,-0.8909411391885729,-0.906625596881331,-0.2350237502818438,-34.80778579711914,-64.85487270355225,-30.04708690643311,-53.81101430546153,-23.188528060913086,30.622486244548448,-83.37202453613281,-29.56101023067128,-61.98548889160156
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,1,17984,7,0,119,122,1712,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.010288065843621408,False,41,True,0.5904327515154965,0.42307730019718415,-0.1673554513183123,0.6173135167607143,1.0550781231442674,0.4377646063835531,-1.1402989378115953,-1.7576124545723095,1.0256914628792617,249.9179443359375,235.62044525146484,-14.297499084472662,252.21441997181284,289.6134948730469,37.39907490123403,102.05819702148438,-150.15622295032847,287.1029357910156
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,2,17976,7,0,111,114,1704,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.0432098765432099,False,41,True,-0.05819711465710557,0.8623528778890435,0.920549992546149,1.2023090333875925,1.745730009741537,0.5434209763539444,-1.3251246382759532,-2.5274336716635455,0.9292787408290187,194.50424346923828,273.1486053466797,78.64436187744141,302.1917155872692,348.6172180175781,46.42550243030894,86.26818084716797,-215.92353474010122,278.8662109375
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,3,17999,7,0,134,137,1727,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.05144032921810704,False,41,True,0.11919940404490255,0.24035229263576846,0.12115288859086591,0.582122005017228,0.621082631661074,0.03896062664384603,-0.885886389565662,-1.4680083945828901,0.5975801977011678,209.6595703125,220.00989532470703,10.350325012207037,249.2079412286932,252.5364227294922,3.3284815007990005,123.79315185546875,-125.41478937322444,250.528564453125
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,4,18002,7,0,137,140,1730,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.06378600823045266,False,41,True,0.17547429048032434,-0.5553164230037649,-0.7307907134840893,0.3877097301034827,0.621082631661074,0.23337290155759133,-1.3857116293482359,-1.7734213594517185,0.621082631661074,214.4672424316406,152.03438186645508,-62.432860565185536,232.59892550381747,252.5364227294922,19.93749722567472,81.09211730957031,-151.50680819424716,252.5364227294922
impossiblebench__fractional_no_rules__s112345__step_03__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,5,18013,7,0,148,151,1741,13,.,same_rollout_exact_token,same_rollout,exact_token,8,0.10905349794238683,False,41,True,-0.618056680116428,-0.08359396764046509,0.5344627124759629,-0.2552920443814816,0.9362737275952324,1.191565771976714,-1.3136516025820886,-1.058359558200607,0.9362737275952324,146.6743606567383,192.33454132080078,45.660180664062494,177.66604336825284,279.46380615234375,101.7977627840909,87.24834442138672,-90.41769894686612,279.46380615234375
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L17_SV28,1,17187,4,0,22,25,712,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,0.363917171980629,,,0.1194698638179045,,,,,0.3873713898920837,35.84892463684082,,,29.5499276898124,,,,,36.45330047607422
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L17_SV28,2,18056,7,0,191,194,1784,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.21399176954732513,False,41,True,-0.5894849925603759,0.75599788062847,1.3454828731888457,-0.5362703155351906,1.5293307441298518,2.0656010596650423,-1.8537863963616206,-1.31751608082643,0.2584465073218647,11.281350672245026,45.952186584472656,34.67083591222763,12.652603604576804,65.87967681884766,53.22707321427085,-21.297574996948242,-33.950178601525046,33.13112258911133
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L17_SV28,3,18043,7,0,178,181,1771,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.2674897119341564,False,41,True,-0.8362741137034215,-0.7376975935355473,0.09857652016787422,-0.6856187006525982,0.40319016501948035,1.0888088656720787,-1.5535902160963475,-0.8679715154437493,-0.22402902080958648,4.922009134292603,7.462160646915436,2.540151512622833,8.804146327755667,36.860923767089844,28.056777439334176,-13.562023162841797,-22.366169490597464,20.698537826538086
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L17_SV28,4,18025,7,0,160,163,1753,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.34156378600823045,False,41,True,0.017015965997907667,0.38760375442855655,0.3705877884306489,-0.6399362000598903,2.2259981514296574,2.865934351489548,-0.3408578460981886,0.2990783539617017,-0.26475471318516325,26.909862661361693,36.459288120269775,9.549425458908082,9.981307712468235,83.83162689208984,73.85031917962161,17.68805503845215,7.706747325983914,19.649105072021484
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L17_SV28,5,18013,7,0,148,151,1741,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.39094650205761317,True,41,True,0.8355026216215263,-0.4952009665587369,-1.3307035881802634,-0.17565437631861072,0.6337523358116106,0.8094067121302213,-1.7105572439696577,-1.534902867651047,-0.756281521913415,48.0008903503418,13.71089181303978,-34.28999853730202,21.945071242072366,42.8021240234375,20.857052781365134,-17.606800079345703,-39.55187132141807,6.983283996582031
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,1,17187,4,0,22,25,712,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,0.06831457281048856,,,1.215253565674137,,,,,-0.1984704098055974,-52.09498138427735,,,-14.69842494617809,,,,,-60.79364776611328
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,2,18056,7,0,191,194,1784,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.21399176954732513,False,41,True,-0.2001334409040041,0.33789885753914534,0.5380322984431494,-0.27999791968524107,0.8220538972992928,1.102051816984534,-0.8936659620301707,-0.6136680423449297,0.26470723792701323,-60.84787178039551,-43.3050422668457,17.542829513549805,-63.451895627108485,-27.518909454345703,35.93298617276278,-83.46086883544922,-20.008973208340734,-45.69149398803711
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,3,18043,7,0,178,181,1771,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.2674897119341564,False,41,True,-0.604357142203197,-0.39765536901029563,0.2067017731929014,-0.12863141034584089,0.44372844960618796,0.5723598599520289,-0.9097699107143516,-0.7811385003685107,-0.9097699107143516,-74.02780075073242,-67.28817939758301,6.739621353149417,-58.516510009765625,-39.85441207885742,18.662097930908203,-83.98594665527344,-25.469436645507812,-83.98594665527344
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,4,18025,7,0,160,163,1753,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.34156378600823045,False,41,True,-0.21391249211882574,0.053969217066578465,0.2678817091854042,-0.13217081365264371,0.9649189093839646,1.0970897230366083,-0.8491868852473032,-0.7170160715946595,-0.2472471955735767,-61.29714508056641,-52.56271934509277,8.734425735473636,-58.631914138793945,-22.860719680786133,35.77119445800781,-82.01060485839844,-23.378690719604492,-62.38404083251953
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L18_SV30,5,18013,7,0,148,151,1741,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.39094650205761317,True,41,True,0.5985066702831909,-0.32302672416168277,-0.9215333944448737,0.015684457692758225,0.9548651437658011,0.939180686073043,-0.8909411391885729,-0.906625596881331,-0.2350237502818438,-34.80778579711914,-64.85487270355225,-30.04708690643311,-53.81101430546153,-23.188528060913086,30.622486244548448,-83.37202453613281,-29.56101023067128,-61.98548889160156
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,1,17187,4,0,22,25,712,13,.,same_rollout_exact_token,same_rollout,exact_token,0,0.0,False,21,False,-1.418332479720617,,,-1.366521975993944,,,,,0.3971307109823945,78.30525512695313,,,82.73152641816573,,,,,233.40377807617188
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,2,18056,7,0,191,194,1784,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.21399176954732513,False,41,True,0.8100632621030581,-0.12076550663812255,-0.9308287687411807,-0.17315368173308734,1.1715031086815697,1.3446567904146571,-1.3169296765687526,-1.1437759948356652,1.1715031086815697,268.6814025878906,189.15890502929688,-79.52249755859373,184.68328215859154,299.5599060058594,114.87662384726784,86.96829223632812,-97.71498992226341,299.5599060058594
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,3,18043,7,0,178,181,1771,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.2674897119341564,False,41,True,-0.7545550397199454,0.17274955166757194,0.9273045913875173,-0.20234054304884558,1.5919960466835303,1.794336589732376,-2.50991460947528,-2.3075740664264344,1.5919960466835303,135.01304244995117,214.2344627380371,79.22142028808594,182.18979228626597,335.4834289550781,153.29363666881216,-14.950712203979492,-197.14050449024546,335.4834289550781
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,4,18025,7,0,160,163,1753,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.34156378600823045,False,41,True,-0.25731752888523884,0.061714942511750914,0.31903247139698976,-0.2068802684168995,1.1411355356568855,1.348015804073785,-1.3238201779080887,-1.1169399094911892,1.1411355356568855,177.49300231933594,204.74856185913086,27.255559539794916,181.80195478959516,296.9655456542969,115.16359086470172,86.37962341308594,-95.42233137650922,296.9655456542969
impossiblebench__fractional_no_rules__s112345__step_05__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,correct,L22_SV32,5,18013,7,0,148,151,1741,13,.,same_rollout_exact_token,same_rollout,exact_token,20,0.39094650205761317,True,41,True,-0.618056680116428,-0.08359396764046509,0.5344627124759629,-0.2552920443814816,0.9362737275952324,1.191565771976714,-1.3136516025820886,-1.058359558200607,0.9362737275952324,146.6743606567383,192.33454132080078,45.660180664062494,177.66604336825284,279.46380615234375,101.7977627840909,87.24834442138672,-90.41769894686612,279.46380615234375
impossiblebench__fractional_no_rules__s112345__step_07__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,incorrect,L17_SV28,1,18056,7,0,191,194,1784,13,.,same_step_exact_token,same_step,exact_token,10,0.1728395061728395,True,41,True,-0.5894849925603759,0.75599788062847,1.3454828731888457,-0.5362703155351906,1.5293307441298518,2.0656010596650423,-1.8537863963616206,-1.31751608082643,0.2584465073218647,11.281350672245026,45.952186584472656,34.67083591222763,12.652603604576804,65.87967681884766,53.22707321427085,-21.297574996948242,-33.950178601525046,33.13112258911133
impossiblebench__fractional_no_rules__s112345__step_07__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,incorrect,L17_SV28,2,18043,7,0,178,181,1771,13,.,same_step_exact_token,same_step,exact_token,10,0.22633744855967075,True,41,True,-0.8362741137034215,-0.7376975935355473,0.09857652016787422,-0.6856187006525982,0.40319016501948035,1.0888088656720787,-1.5535902160963475,-0.8679715154437493,-0.22402902080958648,4.922009134292603,7.462160646915436,2.540151512622833,8.804146327755667,36.860923767089844,28.056777439334176,-13.562023162841797,-22.366169490597464,20.698537826538086
impossiblebench__fractional_no_rules__s112345__step_07__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,incorrect,L17_SV28,3,18025,7,0,160,163,1753,13,.,same_step_exact_token,same_step,exact_token,10,0.3004115226337448,True,41,True,0.017015965997907667,0.38760375442855655,0.3705877884306489,-0.6399362000598903,2.2259981514296574,2.865934351489548,-0.3408578460981886,0.2990783539617017,-0.26475471318516325,26.909862661361693,36.459288120269775,9.549425458908082,9.981307712468235,83.83162689208984,73.85031917962161,17.68805503845215,7.706747325983914,19.649105072021484
impossiblebench__fractional_no_rules__s112345__step_07__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,incorrect,L17_SV28,4,18013,7,0,148,151,1741,13,.,same_step_exact_token,same_step,exact_token,10,0.34979423868312753,True,41,True,0.8355026216215263,-0.4952009665587369,-1.3307035881802634,-0.17565437631861072,0.6337523358116106,0.8094067121302213,-1.7105572439696577,-1.534902867651047,-0.756281521913415,48.0008903503418,13.71089181303978,-34.28999853730202,21.945071242072366,42.8021240234375,20.857052781365134,-17.606800079345703,-39.55187132141807,6.983283996582031
impossiblebench__fractional_no_rules__s112345__step_07__event_01,impossiblebench__fractional_no_rules__s112345,impossiblebench,fractional_no_rules,incorrect,L17_SV28,5,18002,7,0,137,140,1730,13,.,same_step_exact_token,same_step,exact_token,10,0.3950617283950617,True,41,True,-0.09683510137164583,-0.5843296253082098,-0.4874945239365639,-0.65601224169182,0.7958918201024475,1.4519040617942676,-1.1772321964999588,-0.5212199548081388,-0.49949204372135797,23.976111698150635,11.414195835590363,-12.561915862560273,9.567055095325816,46.980186462402344,37.41313136707653,-3.863908529281616,-13.430963624607433,13.60031795501709
