bank,candidate,polarity,selected,selrank,layer,R,S,F,X,U,ratio
UWS,L12_SV63,positive,True,1041,12,33,1,4,0,15,0.029
UWS,L12_SV64,negative,False,217,12,5,25,22,0,6,0.833
UWS,L12_SV64,positive,True,217,12,23,0,2,1,16,0.000
UWS,L13_SV01,negative,False,71,13,6,0,10,0,3,0.000
UWS,L13_SV01,positive,True,71,13,3,4,46,0,0,0.571
UWS,L13_SV02,negative,True,1205,13,44,5,0,0,14,0.102
UWS,L13_SV02,positive,False,1205,13,0,1,7,0,0,1.000
UWS,L13_SV03,negative,True,1064,13,5,1,1,2,4,0.167
UWS,L13_SV03,positive,False,1064,13,1,0,43,0,0,0.000
UWS,L13_SV04,negative,False,1315,13,15,4,27,0,1,0.211
UWS,L13_SV04,positive,True,1315,13,4,1,3,1,3,0.200
UWS,L13_SV05,negative,False,1413,13,14,0,28,0,0,0.000
UWS,L13_SV05,positive,True,1413,13,46,7,6,0,4,0.132
UWS,L13_SV06,negative,False,1369,13,10,5,49,0,0,0.333
UWS,L13_SV06,positive,True,1369,13,4,2,11,2,2,0.333
UWS,L13_SV07,negative,False,1049,13,35,0,2,0,4,0.000
UWS,L13_SV07,positive,True,1049,13,1,0,1,1,4,0.000
UWS,L13_SV08,negative,False,1352,13,0,6,11,0,0,1.000
UWS,L13_SV08,positive,True,1352,13,31,0,1,0,6,0.000
UWS,L13_SV09,negative,True,855,13,15,0,3,4,4,0.000
UWS,L13_SV09,positive,False,855,13,5,19,18,0,1,0.792
UWS,L13_SV10,negative,True,1443,13,0,0,1,1,1,
UWS,L13_SV10,positive,False,1443,13,21,14,27,0,2,0.400
UWS,L13_SV11,negative,False,636,13,14,10,32,0,2,0.417
UWS,L13_SV11,positive,True,636,13,54,0,2,0,4,0.000
UWS,L13_SV12,negative,False,659,13,37,1,23,0,0,0.026
UWS,L13_SV12,positive,True,659,13,6,1,0,1,6,0.143
UWS,L13_SV13,negative,False,857,13,41,4,12,0,2,0.089
UWS,L13_SV13,positive,True,857,13,27,0,0,0,4,0.000
UWS,L13_SV14,negative,False,628,13,2,20,30,0,0,0.909
UWS,L13_SV14,positive,True,628,13,48,0,0,0,11,0.000
UWS,L13_SV15,negative,False,954,13,17,0,45,0,0,0.000
UWS,L13_SV15,positive,True,954,13,24,2,0,0,3,0.077
UWS,L13_SV16,negative,True,1068,13,0,0,63,0,0,
UWS,L13_SV16,positive,False,1068,13,20,0,37,0,2,0.000
UWS,L13_SV17,negative,True,383,13,36,3,3,0,2,0.077
UWS,L13_SV17,positive,False,383,13,4,2,40,0,2,0.333
UWS,L13_SV18,negative,True,707,13,5,13,2,1,8,0.722
UWS,L13_SV18,positive,False,707,13,45,0,18,0,0,0.000
UWS,L13_SV19,negative,False,362,13,44,2,17,0,0,0.043
UWS,L13_SV19,positive,True,362,13,5,3,0,0,1,0.375
UWS,L13_SV20,negative,True,1272,13,9,13,35,0,0,0.591
UWS,L13_SV20,positive,False,1272,13,47,0,0,0,7,0.000
UWS,L13_SV21,negative,True,1176,13,25,1,12,0,5,0.038
UWS,L13_SV21,positive,False,1176,13,51,12,0,0,0,0.190
UWS,L13_SV22,negative,False,1164,13,51,0,9,0,3,0.000
UWS,L13_SV22,positive,True,1164,13,27,7,3,0,2,0.206
UWS,L13_SV23,negative,False,1422,13,1,1,59,0,0,0.500
UWS,L13_SV23,positive,True,1422,13,38,0,0,0,7,0.000
UWS,L13_SV24,negative,True,1338,13,6,29,4,0,0,0.829
UWS,L13_SV24,positive,False,1338,13,35,1,9,0,10,0.028
UWS,L13_SV25,negative,False,939,13,1,0,50,0,0,0.000
UWS,L13_SV25,positive,True,939,13,44,1,0,0,2,0.022
UWS,L13_SV26,negative,False,367,13,11,2,19,0,1,0.154
UWS,L13_SV26,positive,True,367,13,43,0,0,0,20,0.000
UWS,L13_SV27,negative,False,536,13,42,14,1,0,2,0.250
UWS,L13_SV27,positive,True,536,13,10,9,26,0,4,0.474
UWS,L13_SV28,negative,True,835,13,26,0,16,0,8,0.000
UWS,L13_SV28,positive,False,835,13,19,10,9,0,14,0.345
UWS,L13_SV29,negative,False,224,13,6,0,6,0,2,0.000
UWS,L13_SV29,positive,True,224,13,17,30,0,0,8,0.638
UWS,L13_SV30,negative,False,434,13,14,5,33,0,3,0.263
UWS,L13_SV30,positive,True,434,13,52,1,0,0,7,0.019
UWS,L13_SV31,negative,True,1143,13,16,1,2,1,11,0.059
UWS,L13_SV31,positive,False,1143,13,41,5,7,0,2,0.109
UWS,L13_SV32,negative,False,1294,13,4,2,29,0,0,0.333
UWS,L13_SV32,positive,True,1294,13,32,10,4,0,7,0.238
UWS,L13_SV33,negative,True,379,13,4,6,46,0,2,0.600
UWS,L13_SV33,positive,False,379,13,45,0,0,0,2,0.000
UWS,L13_SV34,negative,True,1371,13,34,0,5,0,11,0.000
UWS,L13_SV34,positive,False,1371,13,11,2,40,0,6,0.154
UWS,L13_SV35,negative,False,1042,13,38,13,5,0,4,0.255
UWS,L13_SV35,positive,True,1042,13,24,3,0,1,6,0.111
UWS,L13_SV36,negative,False,1250,13,12,3,31,0,1,0.200
UWS,L13_SV36,positive,True,1250,13,23,0,24,0,4,0.000
UWS,L13_SV37,negative,True,775,13,46,3,3,0,2,0.061
UWS,L13_SV37,positive,False,775,13,21,1,11,0,12,0.045
UWS,L13_SV38,negative,True,972,13,28,0,13,0,20,0.000
UWS,L13_SV38,positive,False,972,13,22,7,1,0,2,0.241
UWS,L13_SV39,negative,False,189,13,31,0,6,1,18,0.000
UWS,L13_SV39,positive,True,189,13,21,25,0,0,4,0.543
UWS,L13_SV40,negative,True,1117,13,25,28,2,0,6,0.528
UWS,L13_SV40,positive,False,1117,13,5,0,54,0,1,0.000
UWS,L13_SV41,negative,True,576,13,44,14,1,0,1,0.241
UWS,L13_SV41,positive,False,576,13,25,0,20,0,2,0.000
UWS,L13_SV42,negative,True,984,13,40,0,7,0,5,0.000
UWS,L13_SV42,positive,False,984,13,8,20,9,0,8,0.714
UWS,L13_SV43,negative,False,587,13,19,12,24,0,3,0.387
UWS,L13_SV43,positive,True,587,13,35,13,3,1,1,0.271
UWS,L13_SV44,negative,False,816,13,30,7,1,13,8,0.189
UWS,L13_SV44,positive,True,816,13,16,2,10,0,9,0.111
UWS,L13_SV45,negative,True,742,13,45,0,4,0,9,0.000
UWS,L13_SV45,positive,False,742,13,33,1,12,0,3,0.029
UWS,L13_SV46,negative,False,928,13,12,38,1,2,7,0.760
UWS,L13_SV46,positive,True,928,13,34,0,0,0,14,0.000
UWS,L13_SV47,negative,True,753,13,46,0,1,0,8,0.000
UWS,L13_SV47,positive,False,753,13,7,7,9,0,2,0.500
UWS,L13_SV48,negative,True,524,13,11,9,12,0,8,0.450
UWS,L13_SV48,positive,False,524,13,23,0,9,0,9,0.000
UWS,L13_SV49,negative,True,799,13,29,0,26,0,4,0.000
UWS,L13_SV49,positive,False,799,13,11,31,7,0,9,0.738
UWS,L13_SV50,negative,False,323,13,16,7,10,0,14,0.304
UWS,L13_SV50,positive,True,323,13,50,2,1,0,5,0.038
UWS,L13_SV51,negative,True,542,13,13,1,47,2,1,0.071
UWS,L13_SV51,positive,False,542,13,38,1,1,0,6,0.026
UWS,L13_SV52,negative,True,969,13,30,2,9,0,14,0.062
UWS,L13_SV52,positive,False,969,13,16,2,30,0,3,0.111
UWS,L13_SV53,negative,False,588,13,33,1,15,0,9,0.029
UWS,L13_SV53,positive,True,588,13,33,4,4,0,8,0.108
UWS,L13_SV54,negative,True,842,13,7,29,11,0,10,0.806
UWS,L13_SV54,positive,False,842,13,11,1,32,0,3,0.083
UWS,L13_SV55,negative,True,917,13,7,5,8,10,8,0.417
UWS,L13_SV55,positive,False,917,13,30,1,18,0,6,0.032
UWS,L13_SV56,negative,False,518,13,5,0,29,0,2,0.000
UWS,L13_SV56,positive,True,518,13,32,4,1,0,16,0.111
UWS,L13_SV57,negative,True,314,13,0,0,1,0,0,
UWS,L13_SV57,positive,False,314,13,55,2,2,0,2,0.035
UWS,L13_SV58,negative,True,1291,13,25,1,13,0,7,0.038
UWS,L13_SV58,positive,False,1291,13,16,6,11,0,10,0.273
UWS,L13_SV59,negative,True,573,13,26,0,0,0,4,0.000
UWS,L13_SV59,positive,False,573,13,7,6,11,0,12,0.462
UWS,L13_SV60,negative,False,757,13,16,1,7,0,14,0.059
UWS,L13_SV60,positive,True,757,13,44,0,5,0,13,0.000
UWS,L13_SV61,negative,False,827,13,44,1,6,0,3,0.022
UWS,L13_SV61,positive,True,827,13,31,1,13,0,8,0.031
UWS,L13_SV62,negative,False,754,13,16,0,4,0,14,0.000
UWS,L13_SV62,positive,True,754,13,41,0,13,0,5,0.000
UWS,L13_SV63,negative,False,619,13,11,24,11,0,5,0.686
UWS,L13_SV63,positive,True,619,13,20,0,2,0,16,0.000
UWS,L13_SV64,negative,True,529,13,35,0,1,1,15,0.000
UWS,L13_SV64,positive,False,529,13,15,4,17,0,15,0.211
UWS,L14_SV01,negative,False,72,14,15,0,0,0,7,0.000
UWS,L14_SV01,positive,True,72,14,6,4,31,0,0,0.400
UWS,L14_SV02,negative,True,1031,14,43,11,1,0,6,0.204
UWS,L14_SV02,positive,False,1031,14,0,0,1,0,1,
UWS,L14_SV03,negative,True,277,14,2,1,0,1,1,0.333
UWS,L14_SV03,positive,False,277,14,2,0,56,0,0,0.000
UWS,L14_SV04,negative,False,392,14,12,5,44,0,0,0.294
UWS,L14_SV04,positive,True,392,14,13,0,1,3,3,0.000
UWS,L14_SV05,negative,True,959,14,7,0,6,1,3,0.000
UWS,L14_SV05,positive,False,959,14,46,6,6,0,5,0.115
UWS,L14_SV06,negative,False,1251,14,18,1,38,0,7,0.053
UWS,L14_SV06,positive,True,1251,14,4,1,2,1,1,0.200
UWS,L14_SV07,negative,False,423,14,34,9,14,0,4,0.209
UWS,L14_SV07,positive,True,423,14,0,0,0,2,2,
UWS,L14_SV08,negative,False,1258,14,1,14,26,0,0,0.933
UWS,L14_SV08,positive,True,1258,14,33,2,1,0,3,0.057
UWS,L14_SV09,negative,True,551,14,9,0,1,4,1,0.000
UWS,L14_SV09,positive,False,551,14,9,15,22,0,3,0.625
UWS,L14_SV10,negative,True,1460,14,0,0,0,0,4,
UWS,L14_SV10,positive,False,1460,14,23,27,14,0,0,0.540
UWS,L14_SV11,negative,False,600,14,14,9,33,0,2,0.391
UWS,L14_SV11,positive,True,600,14,55,1,0,0,2,0.018
UWS,L14_SV12,negative,False,373,14,25,5,28,0,1,0.167
UWS,L14_SV12,positive,True,373,14,8,0,0,3,6,0.000
UWS,L14_SV13,negative,True,322,14,36,3,2,0,11,0.077
UWS,L14_SV13,positive,False,322,14,45,0,2,0,4,0.000
UWS,L14_SV14,negative,True,441,14,4,24,20,0,2,0.857
UWS,L14_SV14,positive,False,441,14,50,1,0,0,10,0.020
UWS,L14_SV15,negative,False,962,14,13,0,45,0,1,0.000
UWS,L14_SV15,positive,True,962,14,32,3,0,0,5,0.086
UWS,L14_SV16,negative,True,994,14,0,0,64,0,0,
UWS,L14_SV16,positive,False,994,14,26,0,24,0,6,0.000
UWS,L14_SV17,negative,True,531,14,39,3,4,0,4,0.071
UWS,L14_SV17,positive,False,531,14,4,0,39,0,3,0.000
UWS,L14_SV18,negative,True,919,14,5,12,7,1,10,0.706
UWS,L14_SV18,positive,False,919,14,22,1,40,0,0,0.043
UWS,L14_SV19,negative,False,364,14,14,1,48,0,0,0.067
UWS,L14_SV19,positive,True,364,14,4,4,0,0,2,0.500
UWS,L14_SV20,negative,False,1237,14,10,11,32,0,3,0.524
UWS,L14_SV20,positive,True,1237,14,46,0,0,0,9,0.000
UWS,L14_SV21,negative,True,1151,14,24,0,11,0,9,0.000
UWS,L14_SV21,positive,False,1151,14,42,8,1,0,5,0.160
UWS,L14_SV22,negative,False,1174,14,49,2,4,0,5,0.039
UWS,L14_SV22,positive,True,1174,14,27,4,7,0,2,0.129
UWS,L14_SV23,negative,True,1449,14,2,1,59,0,1,0.333
UWS,L14_SV23,positive,False,1449,14,46,0,0,0,10,0.000
UWS,L14_SV24,negative,True,1190,14,9,16,2,0,0,0.640
UWS,L14_SV24,positive,False,1190,14,37,1,8,0,9,0.026
UWS,L14_SV25,negative,False,942,14,0,0,23,0,0,
UWS,L14_SV25,positive,True,942,14,46,2,0,0,4,0.042
UWS,L14_SV26,negative,False,363,14,23,2,15,0,2,0.080
UWS,L14_SV26,positive,True,363,14,41,0,0,1,19,0.000
UWS,L14_SV27,negative,False,511,14,41,15,1,0,0,0.268
UWS,L14_SV27,positive,True,511,14,12,9,26,0,4,0.429
UWS,L14_SV28,negative,True,657,14,23,0,18,0,6,0.000
UWS,L14_SV28,positive,False,657,14,20,12,5,0,13,0.375
UWS,L14_SV29,negative,True,176,14,5,0,6,0,2,0.000
UWS,L14_SV29,positive,False,176,14,26,21,0,0,7,0.447
UWS,L14_SV30,negative,False,585,14,15,4,42,0,1,0.211
UWS,L14_SV30,positive,True,585,14,44,4,0,0,6,0.083
UWS,L14_SV31,negative,True,1069,14,32,5,17,1,4,0.135
UWS,L14_SV31,positive,False,1069,14,6,0,11,2,7,0.000
UWS,L14_SV32,negative,False,1222,14,5,0,38,0,0,0.000
UWS,L14_SV32,positive,True,1222,14,23,12,2,0,14,0.343
UWS,L14_SV33,negative,True,1375,14,35,0,12,0,4,0.000
UWS,L14_SV33,positive,False,1375,14,16,5,23,0,13,0.238
UWS,L14_SV34,negative,True,380,14,4,5,50,0,2,0.556
UWS,L14_SV34,positive,False,380,14,35,1,2,0,3,0.028
UWS,L14_SV35,negative,False,712,14,35,1,26,0,1,0.028
UWS,L14_SV35,positive,True,712,14,22,1,5,0,11,0.043
UWS,L14_SV36,negative,False,424,14,15,0,4,0,2,0.000
UWS,L14_SV36,positive,True,424,14,53,0,0,0,4,0.000
UWS,L14_SV37,negative,False,1243,14,11,1,17,0,1,0.083
UWS,L14_SV37,positive,True,1243,14,28,4,6,0,17,0.125
UWS,L14_SV38,negative,True,750,14,26,0,19,0,18,0.000
UWS,L14_SV38,positive,False,750,14,23,4,0,0,2,0.148
UWS,L14_SV39,negative,False,199,14,31,0,13,1,14,0.000
UWS,L14_SV39,positive,True,199,14,22,29,0,0,3,0.569
UWS,L14_SV40,negative,True,1247,14,37,15,4,0,5,0.288
UWS,L14_SV40,positive,False,1247,14,3,0,46,0,1,0.000
UWS,L14_SV41,negative,True,179,14,52,8,1,0,0,0.133
UWS,L14_SV41,positive,False,179,14,23,0,11,0,11,0.000
UWS,L14_SV42,negative,True,967,14,37,0,8,0,5,0.000
UWS,L14_SV42,positive,False,967,14,6,32,11,0,3,0.842
UWS,L14_SV43,negative,False,344,14,27,7,23,0,3,0.206
UWS,L14_SV43,positive,True,344,14,29,16,6,0,3,0.356
UWS,L14_SV44,negative,False,804,14,31,3,2,11,9,0.088
UWS,L14_SV44,positive,True,804,14,18,1,19,0,8,0.053
UWS,L14_SV45,negative,True,1005,14,48,0,5,0,7,0.000
UWS,L14_SV45,positive,False,1005,14,14,4,31,0,2,0.222
UWS,L14_SV46,negative,True,582,14,40,5,10,2,3,0.111
UWS,L14_SV46,positive,False,582,14,10,0,10,0,4,0.000
UWS,L14_SV47,negative,False,778,14,24,29,4,0,4,0.547
UWS,L14_SV47,positive,True,778,14,47,0,1,1,8,0.000
UWS,L14_SV48,negative,True,533,14,16,6,12,1,7,0.273
UWS,L14_SV48,positive,False,533,14,16,0,6,0,11,0.000
UWS,L14_SV49,negative,False,702,14,29,0,22,0,3,0.000
UWS,L14_SV49,positive,True,702,14,33,25,1,0,2,0.431
UWS,L14_SV50,negative,True,202,14,12,9,5,0,15,0.429
UWS,L14_SV50,positive,False,202,14,32,0,10,0,7,0.000
UWS,L14_SV51,negative,True,1172,14,15,0,41,5,1,0.000
UWS,L14_SV51,positive,False,1172,14,16,10,3,0,16,0.385
UWS,L14_SV52,negative,True,674,14,26,3,14,0,7,0.103
UWS,L14_SV52,positive,False,674,14,23,5,15,0,13,0.179
UWS,L14_SV53,negative,True,500,14,38,0,7,0,13,0.000
UWS,L14_SV53,positive,False,500,14,17,1,18,0,7,0.056
UWS,L14_SV54,negative,True,834,14,14,9,4,6,0,0.391
UWS,L14_SV54,positive,False,834,14,51,2,1,0,7,0.038
UWS,L14_SV55,negative,False,1252,14,5,0,40,0,4,0.000
UWS,L14_SV55,positive,True,1252,14,18,33,2,0,8,0.647
UWS,L14_SV56,negative,True,812,14,25,0,0,0,19,0.000
UWS,L14_SV56,positive,False,812,14,1,0,12,0,1,0.000
UWS,L14_SV57,negative,True,664,14,6,3,2,0,2,0.333
UWS,L14_SV57,positive,False,664,14,51,1,7,0,3,0.019
UWS,L14_SV58,negative,False,1275,14,23,7,14,0,5,0.233
UWS,L14_SV58,positive,True,1275,14,12,0,20,0,1,0.000
UWS,L14_SV59,negative,True,184,14,7,0,0,0,2,0.000
UWS,L14_SV59,positive,False,184,14,36,0,7,0,15,0.000
UWS,L14_SV60,negative,True,993,14,45,1,1,0,3,0.022
UWS,L14_SV60,positive,False,993,14,15,2,14,0,12,0.118
UWS,L14_SV61,negative,False,731,14,22,22,3,0,10,0.500
UWS,L14_SV61,positive,True,731,14,19,0,14,0,15,0.000
UWS,L14_SV62,negative,True,449,14,45,4,7,0,3,0.082
UWS,L14_SV62,positive,False,449,14,46,0,4,0,7,0.000
UWS,L14_SV63,negative,False,340,14,30,12,7,0,11,0.286
UWS,L14_SV63,positive,True,340,14,11,2,1,0,14,0.154
UWS,L14_SV64,negative,True,448,14,23,1,24,0,6,0.042
UWS,L14_SV64,positive,False,448,14,17,0,5,0,10,0.000
UWS,L15_SV01,negative,False,62,15,14,0,1,0,11,0.000
UWS,L15_SV01,positive,True,62,15,2,2,33,0,0,0.500
UWS,L15_SV02,negative,True,470,15,35,17,1,0,8,0.327
UWS,L15_SV02,positive,False,470,15,1,0,1,0,0,0.000
UWS,L15_SV03,negative,True,368,15,2,0,0,0,0,0.000
UWS,L15_SV03,positive,False,368,15,0,0,44,0,0,
UWS,L15_SV04,negative,False,135,15,0,0,25,0,0,
UWS,L15_SV04,positive,True,135,15,42,3,2,0,9,0.067
UWS,L15_SV05,negative,True,245,15,25,1,22,0,0,0.038
UWS,L15_SV05,positive,False,245,15,8,3,27,0,2,0.273
UWS,L15_SV06,negative,False,1022,15,9,0,53,0,1,0.000
UWS,L15_SV06,positive,True,1022,15,2,1,0,0,1,0.333
UWS,L15_SV07,negative,False,123,15,33,9,12,0,5,0.214
UWS,L15_SV07,positive,True,123,15,4,1,6,2,3,0.200
UWS,L15_SV08,negative,True,1044,15,21,1,1,2,2,0.045
UWS,L15_SV08,positive,False,1044,15,1,0,9,0,0,0.000
UWS,L15_SV09,negative,False,765,15,5,0,2,1,0,0.000
UWS,L15_SV09,positive,True,765,15,18,3,8,0,9,0.143
UWS,L15_SV10,negative,False,1426,15,14,33,16,0,1,0.702
UWS,L15_SV10,positive,True,1426,15,3,0,0,1,9,0.000
UWS,L15_SV11,negative,False,532,15,11,6,43,0,0,0.353
UWS,L15_SV11,positive,True,532,15,42,1,6,0,5,0.023
UWS,L15_SV12,negative,True,680,15,5,4,2,1,4,0.444
UWS,L15_SV12,positive,False,680,15,29,1,23,1,4,0.033
UWS,L15_SV13,negative,True,594,15,47,3,3,0,9,0.060
UWS,L15_SV13,positive,False,594,15,38,1,0,1,6,0.026
UWS,L15_SV14,negative,True,285,15,6,18,21,0,1,0.750
UWS,L15_SV14,positive,False,285,15,42,4,2,0,7,0.087
UWS,L15_SV15,negative,True,1372,15,28,3,0,0,15,0.097
UWS,L15_SV15,positive,False,1372,15,2,0,59,0,1,0.000
UWS,L15_SV16,negative,True,1061,15,0,0,62,0,1,
UWS,L15_SV16,positive,False,1061,15,44,0,3,0,9,0.000
UWS,L15_SV17,negative,True,1249,15,7,3,23,0,4,0.300
UWS,L15_SV17,positive,False,1249,15,41,5,4,0,7,0.109
UWS,L15_SV18,negative,False,837,15,5,16,11,1,10,0.762
UWS,L15_SV18,positive,True,837,15,12,1,48,0,0,0.077
UWS,L15_SV19,negative,False,652,15,8,1,49,0,2,0.111
UWS,L15_SV19,positive,True,652,15,12,3,0,0,8,0.200
UWS,L15_SV20,negative,False,1186,15,12,16,22,0,4,0.571
UWS,L15_SV20,positive,True,1186,15,49,0,0,0,6,0.000
UWS,L15_SV21,negative,True,1273,15,18,0,6,0,15,0.000
UWS,L15_SV21,positive,False,1273,15,47,3,1,0,1,0.060
UWS,L15_SV22,negative,False,1312,15,45,1,6,0,6,0.022
UWS,L15_SV22,positive,True,1312,15,21,10,11,0,2,0.323
UWS,L15_SV23,negative,True,1410,15,0,4,59,0,1,1.000
UWS,L15_SV23,positive,False,1410,15,43,0,0,0,18,0.000
UWS,L15_SV24,negative,False,859,15,22,5,24,0,7,0.185
UWS,L15_SV24,positive,True,859,15,18,5,3,0,1,0.217
UWS,L15_SV25,negative,False,1053,15,0,0,8,0,0,
UWS,L15_SV25,positive,True,1053,15,45,1,0,0,11,0.022
UWS,L15_SV26,negative,False,849,15,44,2,1,1,9,0.043
UWS,L15_SV26,positive,True,849,15,43,3,5,0,0,0.065
UWS,L15_SV27,negative,False,614,15,45,13,0,0,2,0.224
UWS,L15_SV27,positive,True,614,15,15,7,30,0,2,0.318
UWS,L15_SV28,negative,True,515,15,17,0,23,0,5,0.000
UWS,L15_SV28,positive,False,515,15,30,7,9,0,4,0.189
UWS,L15_SV29,negative,True,497,15,6,1,8,1,3,0.143
UWS,L15_SV29,positive,False,497,15,23,19,11,0,4,0.452
UWS,L15_SV30,negative,True,745,15,46,1,6,0,11,0.021
UWS,L15_SV30,positive,False,745,15,8,2,32,0,3,0.200
UWS,L15_SV31,negative,False,873,15,26,1,0,0,6,0.037
UWS,L15_SV31,positive,True,873,15,4,24,34,0,0,0.857
UWS,L15_SV32,negative,False,1192,15,10,5,21,0,3,0.333
UWS,L15_SV32,positive,True,1192,15,34,8,14,0,4,0.190
UWS,L15_SV33,negative,True,861,15,29,1,9,0,10,0.033
UWS,L15_SV33,positive,False,861,15,10,2,29,0,14,0.167
UWS,L15_SV34,negative,False,852,15,26,5,6,0,9,0.161
UWS,L15_SV34,positive,True,852,15,43,1,16,0,1,0.023
UWS,L15_SV35,negative,False,1062,15,26,0,3,0,3,0.000
UWS,L15_SV35,positive,True,1062,15,12,2,34,0,10,0.143
UWS,L15_SV36,negative,False,727,15,17,3,5,0,4,0.150
UWS,L15_SV36,positive,True,727,15,40,4,1,2,5,0.091
UWS,L15_SV37,negative,True,648,15,23,3,28,0,5,0.115
UWS,L15_SV37,positive,False,648,15,29,4,6,0,2,0.121
UWS,L15_SV38,negative,False,877,15,33,0,10,0,14,0.000
UWS,L15_SV38,positive,True,877,15,15,1,21,0,0,0.062
UWS,L15_SV39,negative,False,168,15,17,0,31,2,8,0.000
UWS,L15_SV39,positive,True,168,15,15,34,0,0,3,0.694
UWS,L15_SV40,negative,True,1388,15,36,9,3,0,12,0.200
UWS,L15_SV40,positive,False,1388,15,2,0,48,0,0,0.000
UWS,L15_SV41,negative,True,264,15,54,4,3,0,0,0.069
UWS,L15_SV41,positive,False,264,15,26,0,7,0,7,0.000
UWS,L15_SV42,negative,True,1162,15,33,2,21,0,7,0.057
UWS,L15_SV42,positive,False,1162,15,11,27,3,0,4,0.711
UWS,L15_SV43,negative,True,109,15,53,0,3,0,3,0.000
UWS,L15_SV43,positive,False,109,15,42,14,2,0,2,0.250
UWS,L15_SV44,negative,True,966,15,21,4,2,21,13,0.160
UWS,L15_SV44,positive,False,966,15,7,12,38,0,2,0.632
UWS,L15_SV45,negative,False,1153,15,22,0,26,0,3,0.000
UWS,L15_SV45,positive,True,1153,15,41,0,5,0,14,0.000
UWS,L15_SV46,negative,True,1000,15,29,6,21,1,3,0.171
UWS,L15_SV46,positive,False,1000,15,11,2,6,0,1,0.154
UWS,L15_SV47,negative,False,997,15,20,29,4,0,2,0.592
UWS,L15_SV47,positive,True,997,15,44,0,2,0,11,0.000
UWS,L15_SV48,negative,True,696,15,28,2,2,0,11,0.067
UWS,L15_SV48,positive,False,696,15,21,9,16,0,6,0.300
UWS,L15_SV49,negative,False,472,15,28,1,11,0,7,0.034
UWS,L15_SV49,positive,True,472,15,41,17,0,0,4,0.293
UWS,L15_SV50,negative,True,821,15,10,18,9,0,12,0.643
UWS,L15_SV50,positive,False,821,15,35,3,2,0,6,0.079
UWS,L15_SV51,negative,False,988,15,18,1,38,2,2,0.053
UWS,L15_SV51,positive,True,988,15,27,2,3,0,15,0.069
UWS,L15_SV52,negative,True,863,15,28,3,13,0,5,0.097
UWS,L15_SV52,positive,False,863,15,12,10,26,0,7,0.455
UWS,L15_SV53,negative,False,768,15,37,1,8,0,11,0.026
UWS,L15_SV53,positive,True,768,15,18,0,28,0,4,0.000
UWS,L15_SV54,negative,True,494,15,5,15,0,3,2,0.750
UWS,L15_SV54,positive,False,494,15,53,0,3,0,4,0.000
UWS,L15_SV55,negative,False,1415,15,1,0,53,0,1,0.000
UWS,L15_SV55,positive,True,1415,15,21,21,0,0,18,0.500
UWS,L15_SV56,negative,True,509,15,1,0,5,0,0,0.000
UWS,L15_SV56,positive,False,509,15,46,1,2,2,6,0.021
UWS,L15_SV57,negative,True,1034,15,7,7,15,0,9,0.500
UWS,L15_SV57,positive,False,1034,15,33,18,5,0,8,0.353
UWS,L15_SV58,negative,False,774,15,31,0,1,0,8,0.000
UWS,L15_SV58,positive,True,774,15,11,0,1,0,4,0.000
UWS,L15_SV59,negative,True,839,15,11,7,7,0,1,0.389
UWS,L15_SV59,positive,False,839,15,17,0,21,0,3,0.000
UWS,L15_SV60,negative,False,780,15,8,1,19,0,6,0.111
UWS,L15_SV60,positive,True,780,15,43,2,1,0,4,0.044
UWS,L15_SV61,negative,False,397,15,32,9,8,0,8,0.220
UWS,L15_SV61,positive,True,397,15,28,0,5,0,11,0.000
UWS,L15_SV62,negative,False,1262,15,14,0,39,0,6,0.000
UWS,L15_SV62,positive,True,1262,15,40,6,3,0,8,0.130
UWS,L15_SV63,negative,True,356,15,21,4,4,1,14,0.160
UWS,L15_SV63,positive,False,356,15,28,11,8,0,11,0.282
UWS,L15_SV64,negative,True,823,15,31,0,26,0,2,0.000
UWS,L15_SV64,positive,False,823,15,24,2,2,0,14,0.077
UWS,L16_SV01,negative,False,233,16,15,0,4,0,11,0.000
UWS,L16_SV01,positive,True,233,16,0,3,30,0,0,1.000
UWS,L16_SV02,negative,True,268,16,33,20,3,0,5,0.377
UWS,L16_SV02,positive,False,268,16,0,0,0,0,1,
UWS,L16_SV03,negative,True,348,16,1,0,2,0,0,0.000
UWS,L16_SV03,positive,False,348,16,0,0,52,0,0,
UWS,L16_SV04,negative,False,498,16,0,0,51,0,0,
UWS,L16_SV04,positive,True,498,16,34,8,6,1,6,0.190
UWS,L16_SV05,negative,True,300,16,20,1,36,0,0,0.048
UWS,L16_SV05,positive,False,300,16,21,2,25,0,9,0.087
UWS,L16_SV06,negative,False,1216,16,10,1,40,1,5,0.091
UWS,L16_SV06,positive,True,1216,16,9,1,3,0,5,0.100
UWS,L16_SV07,negative,False,779,16,25,10,3,0,14,0.286
UWS,L16_SV07,positive,True,779,16,2,4,32,1,0,0.667
UWS,L16_SV08,negative,True,637,16,12,0,2,3,5,0.000
UWS,L16_SV08,positive,False,637,16,2,7,36,0,0,0.778
UWS,L16_SV09,negative,False,976,16,2,0,2,0,0,0.000
UWS,L16_SV09,positive,True,976,16,23,3,12,5,1,0.115
UWS,L16_SV10,negative,False,493,16,12,3,41,0,3,0.200
UWS,L16_SV10,positive,True,493,16,40,2,9,0,3,0.048
UWS,L16_SV11,negative,False,1145,16,14,14,36,0,0,0.500
