candidate,sign,rank,z,raw,pid,position,kept_position,token,context,trace_z
L06/SV04,positive,9,3.7165691276768187,39.266502380371094,fineweb_discovery_0103,76,75,(D," cultural and sporting events that incorporate a myriad of human skills and expression.\nSHATAM which incorporates the elements of Nritya⟦(D⟧ance), Krida(Play), Natya(Drama) and Kala Kriti(Creativity) will see participation by"," expression{-1.25} .\n{+1.72} SH{+2.59} AT{+2.11} AM{+1.76}  which{-0.69}  incorporates{-1.97}  the{-0.62}  elements{-0.23}  of{-0.52}  Nr{+2.56} itya{+0.38} ⟦(D{+3.72}⟧ ance{+0.57} ),{-0.01}  Kr{+2.97} ida{+0.69} ({+2.83} Play{+0.69} ),{-0.10}  Nat{+3.24} ya{+0.53} ({+2.56} Drama{+0.28} ){+0.26}"
L06/SV04,positive,10,3.715357949269179,39.25164794921875,fineweb_discovery_0341,20,19,(R,"athan Banks, a psychiatrist confident in his practice, until he encounters a seemingly harmless client named Emily⟦(R⟧ooney Mara). Emily comes to his attention in a depressed state via recent suicide attempt that lands her in the emergency room"," his{+1.02}  practice{-1.10} ,{-0.55}  until{-0.75}  he{+0.65}  encounters{-1.94}  a{-0.78}  seemingly{-2.63}  harmless{-0.09}  client{-0.09}  named{+0.01}  Emily{-0.25} ⟦(R{+3.72}⟧ o{+3.15} oney{+0.45}  Mara{-0.45} ).{+0.51}  Emily{+0.09}  comes{+0.62}  to{-0.53}  his{+0.93}  attention{-1.98}  in{-0.34}  a{-0.54}  depressed{-0.75}"
L06/SV04,positive,11,3.712811799694207,39.220420837402344,fineweb_discovery_0389,101,100,Pr, funny name? Why another women's magazine? Is it like Cosmo? And your other questions answered.\nPocketbook Persecution⟦Pr⟧udie counsels a woman whose mother won't stop badgering her son-in-law about his religious beliefs—and other advice,mo{+1.31} ?{+0.96}  And{-0.06}  your{+0.49}  other{-0.35}  questions{-0.11}  answered{-0.93} .\n{+1.22} Pocket{-0.10} book{+0.16}  Per{+1.28} secution{-2.16} ⟦Pr{+3.71}⟧ ud{+1.57} ie{+0.02}  coun{+1.70} sels{-1.28}  a{-0.21}  woman{+0.22}  whose{+0.02}  mother{+0.95}  won't{-0.16}  stop{-0.03}  bad{+1.64} ger{+0.39}
L06/SV04,positive,12,3.706050475548014,39.13749694824219,fineweb_discovery_0228,129,128,.S,"anges, Skating Areas, Ski Lodges\nFor regular cleaning damp mop with hot water and a neutral pH cleaner⟦.S⟧hipping\nShips form Oregon. Contact customer service for shipping east of the Rocky Mountains.\nPlease review our shipping disclaimer.\n3", cleaning{-1.05}  damp{+1.55}  mop{+0.90}  with{+0.35}  hot{+1.54}  water{+0.74}  and{-0.45}  a{-0.38}  neutral{-0.40}  p{+2.15} H{+0.86}  cleaner{-1.13} ⟦.S{+3.71}⟧ hipping{-0.62} \n{+2.29} Ships{+1.16}  form{+1.04}  Oregon{+0.06} .{+0.87}  Contact{-0.42}  customer{-0.36}  service{-0.47}  for{+0.18}  shipping{-0.78}  east{+0.65}
L06/SV04,positive,13,3.6733859829918956,38.73688507080078,fineweb_discovery_0112,70,69,Sp,omechanical considerations in the straight-leg-raising test. Cadaveric and clinical studies of the effects of medial hip rotation⟦Sp⟧ine 1979;4:242–250. [pmid: 157532] [doi: 10,aver{+0.07} ic{-0.96}  and{-1.05}  clinical{-0.60}  studies{-0.73}  of{-0.90}  the{-0.90}  effects{+0.20}  of{-0.34}  medial{-0.45}  hip{+1.02}  rotation{-0.62} ⟦Sp{+3.67}⟧ ine{+0.17}  {+1.49} 197{+0.96} 9{+0.99} ;{-0.02} 4{+1.85} :{+1.18} 242{+1.30} –{+1.72} 250{+0.59} .{+0.32}  [{+1.65}
L06/SV04,positive,14,3.6398505865987474,38.325592041015625,fineweb_discovery_0153,92,91,.S," marine structures, power plants, equipment erection and electrical works. His classmate Vishnu (AVVV Prasad), A⟦.S⟧. Mahalle and Y.V. Ramana, all directors of projects, became key role players along with K. S"," His{+0.79}  class{+1.14} mate{+0.02}  Vish{+1.18} nu{+0.50}  ({+2.18} AV{+2.70} VV{+2.36}  Pr{+2.88} asad{+1.03} ),{-0.37}  A{+1.07} ⟦.S{+3.64}⟧ .{+0.73}  Mah{+1.63} alle{+1.52}  and{-0.29}  Y{+1.79} .V{+3.62} .{+0.97}  Ram{+2.24} ana{+0.02} ,{-0.20}  all{-0.38}  directors{+0.21}"
L06/SV04,positive,15,3.6196204235758134,38.07748031616211,fineweb_discovery_0182,203,202, ros,"anie from Phoenix, AZ: I wish I could be in the March…..I will be fasting today and do a family⟦ ros⟧ary tonight after school and work.\nHarry and Dottie D from PA: We’ll be fasting and praying today for all", the{-0.59}  March{+0.56} …..{+1.48} I{+1.03}  will{-0.18}  be{-1.15}  fasting{-0.19}  today{-0.45}  and{-0.16}  do{+1.05}  a{-0.03}  family{+0.18} ⟦ ros{+3.62}⟧ ary{-0.18}  tonight{-0.12}  after{-0.29}  school{+0.04}  and{-0.37}  work{+0.96} .\n{+1.65} Harry{+0.72}  and{+0.13}  D{+2.08} ottie{-0.16}  D{+2.28}
L06/SV04,positive,16,3.613789722386903,38.0059700012207,fineweb_discovery_0336,66,65,.r, growing and connecting with the MTB community is the driving forces to keep us entertained with their fun content.\nPersonal website: www⟦.r⟧idemtb.com\nYouTube Channel: https://www.youtube.com/c/KyleAprilRideMtb\nWhat is, keep{-0.80}  us{+0.80}  entertained{-2.13}  with{+0.25}  their{+0.60}  fun{+0.53}  content{-0.40} .\n{+1.89} Personal{+0.11}  website{+0.03} :{+0.21}  www{+1.82} ⟦.r{+3.61}⟧ id{+2.68} emt{+3.13} b{+1.98} .com{+1.90} \n{+2.02} You{+1.22} Tube{+0.09}  Channel{-0.36} :{+0.06}  https{+1.80} ://{+1.27} www{+1.62}
L06/SV04,positive,17,3.6012944295851264,37.85272216796875,fineweb_discovery_0011,17,16,Rod,"0 9/27/97, Clayton Bartholomew wrote:\n>⟦Rod⟧ Decker Wrote:\n>EIS TON AIWNA (or the plural, EIS TOUS AIWNAS)","27{+1.35} /{+2.34} 97{+1.42} ,{-0.02}  Clayton{-0.39}  Bar{+1.42} thol{+1.15} ome{+1.42} w{-0.48}  wrote{-0.45} :\n{+1.44} >{-0.20} ⟦Rod{+3.60}⟧  De{+1.79} cker{-0.61}  W{+2.02} rote{+0.10} :\n{+1.82} >E{+1.62} IS{+1.56}  TON{+1.84}  AI{+1.46} W{+1.80} NA{+0.78}  ({+2.39}"
L06/SV04,positive,18,3.5841901892629577,37.642948150634766,fineweb_discovery_0317,202,201,(R,"fabrication. The longest running and most renowned multi-user program\nfor MEMS manufacturing in the world, MUMPs⟦(R⟧) uses standard yet\ndiversified process technologies that serve universities, laboratories,\ncompanies and researchers. Its versatile possibilities adapt","\n{+2.16} for{-0.03}  MEM{+1.62} S{+0.90}  manufacturing{-2.67}  in{-0.47}  the{-1.07}  world{+0.02} ,{-0.85}  M{+2.13} UM{+1.98} Ps{+0.83} ⟦(R{+3.58}⟧ ){+1.10}  uses{-0.14}  standard{-0.86}  yet{-1.55} \n{+1.88} div{+2.27} ers{+0.99} ified{-1.67}  process{-0.70}  technologies{-0.75}  that{-0.34}  serve{-0.77}"
L06/SV04,positive,19,3.5810888384918798,37.60491180419922,fineweb_discovery_0188,200,199,.G,"Sunday : -\nSerbia Molecules Pvt. Ltd, # 3741/6, Gaushala Road, Opp⟦.G⟧aushala Janakpuri India\nAesthetix Cosmeceuticals, The Spire, "," {+1.92} 374{+0.08} 1{+0.71} /{+2.44} 6{+1.75} ,{+0.05}  Ga{+1.93} ush{+1.92} ala{+0.00}  Road{+1.71} ,{-0.41}  Opp{+2.29} ⟦.G{+3.58}⟧ a{+1.83} ush{+1.52} ala{+0.07}  Jan{+1.60} ak{+1.43} p{+2.50} uri{+0.22}  India{-0.35} \n{+1.48} A{+0.53} est{+1.01} het{+0.38}"
L06/SV04,positive,20,3.574837926201603,37.52824783325195,fineweb_discovery_0362,234,233,ox," is now a retail giant, DRTV ads now often direct consumers to the OxiClean Web site (www.⟦ox⟧iclean.com) for purchase, as well as for special coupon offers to purchase at retail outlets. DRT"," direct{-0.17}  consumers{-0.90}  to{-1.39}  the{-0.67}  O{+2.27} xi{+1.56} Clean{+0.38}  Web{+1.48}  site{+0.06}  ({+1.65} www{+1.82} .{+1.03} ⟦ox{+3.57}⟧ icle{+0.59} an{+0.51} .com{+1.39} ){-0.64}  for{-0.39}  purchase{-2.04} ,{-0.79}  as{+0.09}  well{+0.44}  as{-1.29}  for{+0.31}  special{-0.10}"
L06/SV04,positive,21,3.5497730027348178,37.22084045410156,fineweb_discovery_0159,45,44, ox," Planes, trains, and automobiles, and even a “rumor” that some speakers may have gotten there by …⟦ ox⟧ cart and in the cargo hold of container ships.\nVolcanic ash in the atmosphere canceled thousands of flights across Europe,",rum{+2.36} or{+0.49} ”{-0.32}  that{-0.42}  some{-0.25}  speakers{-0.87}  may{-0.37}  have{-0.09}  gotten{+0.64}  there{-0.08}  by{-0.32}  …{+0.55} ⟦ ox{+3.55}⟧  cart{+1.08}  and{-0.26}  in{+0.57}  the{-0.43}  cargo{+0.41}  hold{-0.80}  of{-0.15}  container{-1.00}  ships{+0.91} .\n{+1.41} Vol{+3.00} can{+2.17}
L06/SV04,positive,22,3.490209712060799,36.49032974243164,fineweb_discovery_0100,143,142,sg, an element inside the team’s uncomfortable option issues recently despite the fact that dealing with nagging accidents.http://www.cardinal⟦sg⟧oodsshop.com/kolten-wong-jersey.aspx This excellent change in position additionally places Jamon Darkish, fact{+0.02}  that{-0.35}  dealing{-1.04}  with{-0.42}  nag{+1.69} ging{-0.67}  accidents{+0.76} .http{+2.28} ://{+2.00} www{+1.49} .card{+2.67} inal{+0.11} ⟦sg{+3.49}⟧ ood{+1.34} ss{+3.48} hop{+1.53} .com{+1.15} /{+1.23} kol{+2.49} ten{+0.55} -w{+2.82} ong{+1.33} -{+1.82} jer{+2.07} sey{-0.55}
L06/SV04,positive,23,3.469206932919586,36.23274230957031,fineweb_discovery_0104,24,23, Os," a good mix of local shops and other town centre amenities. There are a number of national retailers close by, including⟦ Os⟧waldtwistle Mills, Coral Bookmakers and McColls Convenience Store. Union Road is the main road through Oswald",".{-0.06}  There{-0.66}  are{+0.00}  a{+0.25}  number{+0.42}  of{-1.19}  national{-0.12}  retailers{-1.08}  close{+0.73}  by{-0.55} ,{-0.37}  including{-2.81} ⟦ Os{+3.47}⟧ wald{+0.71} tw{+2.82} istle{-0.61}  Mills{+0.63} ,{-0.34}  Coral{+0.08}  Book{+1.07} makers{-0.35}  and{-0.52}  Mc{+2.85} Coll{+0.81} s{+1.83}"
L06/SV04,positive,24,3.4500227876123404,35.997459411621094,fineweb_discovery_0349,4,3,N,"dale and Kwa⟦N⟧dengezi, South Africa\nMy big break: Zone 14, a TV series in South Africa, propelled my career","dale{+0.50}  and{-0.60}  Kwa{+1.89} ⟦N{+3.45}⟧ denge{+1.17} zi{+0.83} ,{-0.66}  South{+0.96}  Africa{+0.03} \n{+1.07} My{+1.50}  big{+1.11}  break{-0.03} :{-0.04}  Zone{+0.59}  {+2.12}"
L06/SV04,positive,25,3.4496744260775287,35.993186950683594,fineweb_discovery_0127,71,70,.G,", domestic violence and harassment for dowry; and against usury by private moneylenders.\nMeanwhile, Ajay T⟦.G⟧. in Chhatisgarh also joined the People’s Union for Civil Liberties, investigating, again, staged encounter killings","ury{-0.49}  by{-0.56}  private{-0.66}  money{+0.59} l{+1.40} enders{-0.02} .\n{+1.25} Meanwhile{-1.31} ,{-0.71}  Aj{+2.00} ay{+0.04}  T{+1.92} ⟦.G{+3.45}⟧ .{+0.44}  in{-0.27}  Ch{+2.91} h{+2.40} atis{+3.03} garh{+0.05}  also{-1.11}  joined{-0.63}  the{-0.65}  People{-0.19} ’s{+0.05}  Union{+0.08}"
L06/SV04,positive,26,3.447532935749691,35.966922760009766,fineweb_discovery_0333,23,22, Rad," should be very worried about their club’s 11/2-rated title chances, especially after the catastrophe that was⟦ Rad⟧amel Falcao’s season-long loan.\nLike the Colombian, Llorente is a back-to-goal striker rather","/{+1.91} 2{+1.67} -rated{-0.17}  title{-0.29}  chances{-0.20} ,{-0.52}  especially{-2.18}  after{-0.86}  the{-0.15}  catastrophe{-1.34}  that{-0.32}  was{-0.78} ⟦ Rad{+3.45}⟧ amel{+0.68}  F{+2.15} alc{+0.99} ao{+0.34} ’s{+0.29}  season{-0.28} -long{-0.16}  loan{+0.15} .\n{+1.07} Like{-0.12}  the{-0.30}  Colombian{-0.23}"
L06/SV04,positive,27,3.4323390852014626,35.78057861328125,fineweb_discovery_0229,163,162,.st,ogy or planetary science. Details of the department's areas of research emphasis and current facilities may be found at http://www⟦.st⟧onybrook.edu/geosciences.\nThe successful candidate must have a Ph.D. in the geosciences or closely related, research{-1.07}  emphasis{-2.44}  and{-0.92}  current{-1.28}  facilities{-1.48}  may{-1.07}  be{-1.29}  found{-1.55}  at{+0.23}  http{+1.45} ://{+0.79} www{+1.40} ⟦.st{+3.43}⟧ ony{+0.76} brook{+0.70} .edu{+0.19} /ge{+2.30} osc{+1.70} iences{+0.13} .\n{+0.85} The{-0.59}  successful{-1.12}  candidate{-1.35}  must{-0.59}  have{-0.46}
L06/SV04,positive,28,3.417504482486009,35.59864044189453,fineweb_discovery_0136,109,108, Hom," the form here.\nWhere indicated illustrations are taken from\nAndré Thevet, Les Vrais Pourtraits et Vies⟦ Hom⟧mes Illustres, 1584\nedition supplied by the Special Collections Library, University of Michigan.\nClick on the","ré{+0.50}  The{+0.32} vet{+0.89} ,{-0.33}  Les{+2.58}  V{+3.36} rais{+2.40}  Pour{+1.16} traits{+0.96}  et{+0.88}  V{+2.66} ies{+0.95} ⟦ Hom{+3.42}⟧ mes{+1.75}  Ill{+1.54} ust{+1.50} res{+0.85} ,{-0.46}  {+1.75} 158{+0.60} 4{+0.89} \n{+1.72} edition{-1.14}  supplied{-1.69}  by{-1.05}"
L06/SV04,positive,29,3.4163863041666804,35.58492660522461,fineweb_discovery_0081,251,250,Kom, server.\nFind out detailed information about Komplete Lite and its features at http://cms.interaktonline.com/products/⟦Kom⟧pleteLite/ You may, features{-0.33}  at{+0.27}  http{+1.55} ://{+0.92} cms{+1.57} .inter{+2.06} ak{+2.42} ton{+1.45} line{-0.28} .com{+1.35} /products{+1.30} /{+1.40} ⟦Kom{+3.42}⟧ plete{-0.89} Lite{+0.87} /{+1.42}  You{-0.15}  may{-0.96}
L06/SV04,positive,30,3.411334128800657,35.52296447753906,fineweb_discovery_0020,247,246,.S, setting sun paint a new scene for me to snap a photo of.\nYou can find more of my photos here.\nP⟦.S⟧. Soon I will be able to share photos, of{-0.47} .\n{+1.51} You{+0.92}  can{-0.26}  find{-0.90}  more{-0.21}  of{-0.44}  my{+0.54}  photos{+0.94}  here{-0.75} .\n{+1.65} P{+2.42} ⟦.S{+3.41}⟧ .{+0.16}  Soon{+0.80}  I{+0.56}  will{-0.20}  be{-1.15}  able{-0.18}  to{-0.72}  share{-1.16}  photos{+0.53}
L06/SV04,negative,1,-4.0753580473269295,-56.29716110229492,fineweb_discovery_0014,113,112, appreciation, Our 3D platforms now represent a supremely powerful aid for concept development and detailed design - also for assisting interpretation and⟦ appreciation⟧ at planning stages.\nStuck with a property problem and don't know where to turn? We have experience in a wide range, for{-0.14}  concept{-0.50}  development{-1.72}  and{-0.75}  detailed{-2.32}  design{-0.43}  -{-0.26}  also{-1.51}  for{+0.16}  assisting{-2.52}  interpretation{-2.74}  and{-1.34} ⟦ appreciation{-4.08}⟧  at{+0.47}  planning{-1.96}  stages{-0.19} .\n{+1.31} St{+2.74} uck{-0.15}  with{+0.08}  a{-0.60}  property{-0.48}  problem{+0.33}  and{-0.58}  don't{+0.68}
L06/SV04,negative,2,-3.771602340825379,-52.5717658996582,fineweb_discovery_0017,87,86, contemplation," heading to the shore thinking that this was going to be the first time ever of quitting a race. After a minute of⟦ contemplation⟧, I started swimming again and somehow made it to T1. Slowest transition ever – 7 minutes. I know"," first{-0.01}  time{+0.29}  ever{-1.14}  of{+0.01}  quitting{-1.68}  a{-0.56}  race{+0.40} .{+0.39}  After{-0.09}  a{+0.02}  minute{-0.35}  of{-0.18} ⟦ contemplation{-3.77}⟧ ,{-0.46}  I{+0.37}  started{-0.16}  swimming{-0.46}  again{-0.78}  and{-0.30}  somehow{-1.13}  made{+0.52}  it{+0.28}  to{+0.00}  T{+2.12} 1{+1.46}"
L06/SV04,negative,3,-3.6854488008214354,-51.515140533447266,fineweb_discovery_0302,52,51, facilitating," science company. Dedicated to promoting safe living and working environments, UL helps safeguard people, products and places in important ways,⟦ facilitating⟧ trade and providing peace of mind.\nUL chose to partner with PowerObjects to create a CRM training program that would efficiently facilitate"," UL{+0.69}  helps{-1.27}  safeguard{-2.19}  people{-0.54} ,{-0.81}  products{+1.07}  and{-0.79}  places{+0.08}  in{-0.31}  important{-1.67}  ways{+0.08} ,{-0.59} ⟦ facilitating{-3.69}⟧  trade{-0.71}  and{-0.89}  providing{-2.31}  peace{-0.11}  of{+0.01}  mind{-1.16} .\n{+1.52} UL{+1.54}  chose{-0.23}  to{-0.90}  partner{-0.25}  with{-0.07}"
L06/SV04,negative,4,-3.6504213595332056,-51.085548400878906,fineweb_discovery_0112,48,47, considerations,"/00007632-199401000-00006]|\n|Breig A,Troup JD. Biomechanical⟦ considerations⟧ in the straight-leg-raising test. Cadaveric and clinical studies of the effects of medial hip rotationSpine ","|\n{+1.76} |{+1.23} Bre{+2.07} ig{+1.08}  A{+0.86} ,T{+2.75} roup{+1.31}  JD{+0.83} .{+0.79}  Bi{+1.62} ome{+0.55} chanical{-1.32} ⟦ considerations{-3.65}⟧  in{-1.18}  the{-1.01}  straight{+0.62} -leg{+1.27} -{+1.79} raising{-1.11}  test{-0.37} .{+0.20}  Cad{+1.67} aver{+0.07} ic{-0.96}  and{-1.05}"
L06/SV04,negative,5,-3.6372899958933136,-50.92449951171875,fineweb_discovery_0180,58,57, acknowledgment," wrote the modern version of the oath in 1964. His interpretation emphasizes caring, sound treatment, humility, compassion and⟦ acknowledgment⟧ of a patient's humanity. It also mentions the importance of prevention by maintaining good health.\nMost Western medical students say an oath"," His{+0.91}  interpretation{-2.15}  emphasizes{-2.57}  caring{-2.22} ,{-1.04}  sound{+0.12}  treatment{-0.83} ,{-0.71}  humility{-1.55} ,{-0.78}  compassion{-1.19}  and{-1.06} ⟦ acknowledgment{-3.64}⟧  of{-1.64}  a{-0.83}  patient's{-1.30}  humanity{-1.74} .{-0.26}  It{-0.16}  also{-0.94}  mentions{-1.70}  the{-1.00}  importance{-1.83}  of{-1.11}  prevention{-1.95}"
L06/SV04,negative,6,-3.60521274135302,-50.531089782714844,fineweb_discovery_0384,174,173, commissioning, sets the scene for the coming year.\nEach year we write and manage the production of approximately 30 annual reports for clinical⟦ commissioning⟧ groups and hospital trusts and 10 annual report summaries in a variety of formats. We can also offer this service to organisations, and{-0.20}  manage{-0.83}  the{-0.70}  production{-0.84}  of{-0.69}  approximately{-1.75}  {+1.56} 30{+1.81}  annual{-0.53}  reports{-0.47}  for{+0.35}  clinical{-0.71} ⟦ commissioning{-3.61}⟧  groups{+0.07}  and{-0.62}  hospital{-0.24}  trusts{-0.07}  and{-0.08}  {+1.78} 10{+1.23}  annual{-0.42}  report{-1.01}  summaries{-1.45}  in{-0.13}  a{-0.55}
L06/SV04,negative,7,-3.558129191626545,-49.953636169433594,fineweb_discovery_0374,9,8, including, market report has segmented the market into segments⟦ including⟧ the product type and application. Each segment is rated according to its share and growth rate. The analysts also examined the potential, market{-0.51}  report{-1.34}  has{-0.34}  segmented{-0.48}  the{-1.16}  market{-0.53}  into{-0.37}  segments{+0.22} ⟦ including{-3.56}⟧  the{-1.03}  product{+0.78}  type{+0.12}  and{-1.14}  application{-2.13} .{-0.31}  Each{-1.52}  segment{+0.03}  is{-0.93}  rated{-0.83}  according{+0.81}  to{-1.61}
L06/SV04,negative,8,-3.51738302249988,-49.45390701293945,fineweb_discovery_0351,217,216, advocacy," opposition to such a trigger from so-called ""conservatives""-- other members of the Senate, as well as right-wing⟦ advocacy⟧ groups like the Koch Brothers' Americans for Prosperity, Grover Norquist’s Americans for Tax Reform and the US Chamber","""--{+1.11}  other{-0.92}  members{+0.39}  of{-0.56}  the{-0.84}  Senate{-0.79} ,{-0.55}  as{+0.24}  well{+0.53}  as{-0.96}  right{+1.44} -wing{+0.40} ⟦ advocacy{-3.52}⟧  groups{+0.09}  like{-0.69}  the{-0.75}  Koch{+0.69}  Brothers{+0.77} '{-0.30}  Americans{+0.27}  for{-0.05}  Prosper{-0.54} ity{-1.87} ,{-0.79}  Gro{+2.26}"
L06/SV04,negative,9,-3.4694257696026134,-48.86573791503906,fineweb_discovery_0208,148,147, Evaluation, Videos; Shows ... How to unload beer Kegs in dublin. Irish method! Really??! ... GM Leads Industry⟦ Evaluation⟧ of Rear Impact Crash Dummy …\nProject Phoenix: Brewing Beer with Dennis Mitchell of the Arizona Society of Homebrewers\nHe,ublin{-0.44} .{+0.39}  Irish{+0.67}  method{+0.14} !{+0.45}  Really{-0.26} ??{+1.69} !{+0.50}  ...{-0.54}  GM{+2.11}  Leads{-0.35}  Industry{-0.44} ⟦ Evaluation{-3.47}⟧  of{-1.26}  Rear{+1.34}  Impact{-0.06}  Crash{+0.61}  Dummy{-0.01}  …\n{+1.80} Project{+0.26}  Phoenix{-0.31} :{-0.31}  Brewing{-1.62}  Beer{+0.00}  with{+0.07}
L06/SV04,negative,10,-3.4475278257317683,-48.597171783447266,fineweb_discovery_0101,196,195, including," Designs and more to convert our customer’s ideas into reality. We have experience in delivering high quality total solutions for different domains⟦ including⟧ Dairy Farms, e-Learning, e-Commerce, Media & Entertainment and more.\nOur strategies and personal approach make us unique"," We{+0.34}  have{-0.11}  experience{-1.85}  in{-0.80}  delivering{-2.96}  high{+0.26}  quality{-1.54}  total{-0.43}  solutions{-0.53}  for{+0.10}  different{-0.14}  domains{-0.24} ⟦ including{-3.45}⟧  Dairy{-0.13}  Farms{+0.99} ,{-0.64}  e{+1.12} -L{+1.70} earning{-2.06} ,{-0.79}  e{+1.53} -Commerce{-1.31} ,{-0.70}  Media{-0.27}  &{-0.39}"
L06/SV04,negative,11,-3.4275296963739854,-48.351905822753906,fineweb_discovery_0223,45,44, advocating, care.\nInternational Council of Nurses (ICN) believes that health is a human right. We are at the forefront of⟦ advocating⟧ for access to health and nurses are key to delivering it. Ensuring that we have enough nurses and other health care workers, health{+0.49}  is{-0.25}  a{-0.51}  human{+0.56}  right{+0.98} .{+0.38}  We{+0.37}  are{-0.03}  at{+0.73}  the{-0.65}  forefront{-1.13}  of{-1.02} ⟦ advocating{-3.43}⟧  for{-0.63}  access{-0.73}  to{-1.47}  health{+0.23}  and{-0.65}  nurses{-0.06}  are{-0.33}  key{-0.59}  to{-0.89}  delivering{-2.55}  it{-0.01} .{+0.24}
L06/SV04,negative,12,-3.4250158946558176,-48.321075439453125,fineweb_discovery_0265,119,118, comprehensive," be part of a holistic team that includes your doctor, mental health clinician, or physical therapist to provide the most effective and⟦ comprehensive⟧ treatment.\nNote: A person that calls themselves a “Sexpert” may or may not have the academic or professional training"," health{+0.34}  clinician{-1.83} ,{-0.46}  or{-1.28}  physical{-0.19}  therapist{-0.20}  to{-1.06}  provide{-1.95}  the{-0.97}  most{-0.03}  effective{-2.01}  and{-0.85} ⟦ comprehensive{-3.43}⟧  treatment{-1.02} .\n{+1.19} Note{-0.70} :{-0.19}  A{+0.09}  person{-0.05}  that{-0.01}  calls{-0.48}  themselves{+0.07}  a{-0.41}  “{+2.39} Sex{+2.66}"
